33;41;041 - VINCENZO DA SEREGNO 2;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.17299225072565;45.5218793860807;(45.5218793860807, 9.17299225072565)
34;42;042 - FERMI;Decreto 255 del 4 giugno 2021;IN PRE-ESERCIZIO;9.17922845719;45.5136638379078;(45.5136638379078, 9.17922845719)
35;43;043 - COMASINA;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.16224596765722;45.5311040523742;(45.5311040523742, 9.16224596765722)
36;44;044 - LITTA MODIGNANI;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.15209335525421;45.5212907173473;(45.5212907173473, 9.15209335525421)
37;45;045 - ASSIETTA;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.15651750525075;45.5167066697555;(45.5167066697555, 9.15651750525075)
38;46;046 - GABBRO;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.15735372985462;45.514533780389;(45.514533780389, 9.15735372985462)
39;47;047 - BOVISASCA;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.15732242285005;45.5137207339916;(45.5137207339916, 9.15732242285005)
40;49;049 - LESSONA;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.1359301528625;45.5209049057825;(45.5209049057825, 9.1359301528625)
41;52;052 - GRASSI;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.12023981347881;45.5171998665371;(45.5171998665371, 9.12023981347881)
42;53;053 - STEPHENSON 1;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.12556197091968;45.5113033971015;(45.5113033971015, 9.12556197091968)
43;55;055 - ORIANI;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.12997074192137;45.5004758970147;(45.5004758970147, 9.12997074192137)
44;56;056 - CERTOSA 1;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.1298063311192;45.5000814264842;(45.5000814264842, 9.1298063311192)
45;57;057 - CERTOSA 2;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.12998503713361;45.4998954425024;(45.4998954425024, 9.12998503713361)
46;58;058 - BRESSANONE;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.12975331329321;45.4990572715298;(45.4990572715298, 9.12975331329321)
47;59;059 - GALLARATE 2;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.12965570066794;45.4979395325752;(45.4979395325752, 9.12965570066794)
48;60;060 - DE GASPERI 1;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.12930900700446;45.495483674827;(45.495483674827, 9.12930900700446)
49;61;061 - QUATTROCCHI;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.12955953839295;45.4949466517468;(45.4949466517468, 9.12955953839295)
50;62;062 - SANT'ELIA;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.12986325102155;45.49111298018;(45.49111298018, 9.12986325102155)
51;64;064 - INVERIGO;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.13137564151523;45.4949493655178;(45.4949493655178, 9.13137564151523)
52;65;065 - GALLARATE 3;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.13096114824116;45.4972929787668;(45.4972929787668, 9.13096114824116)
53;66;066 - CAPODISTRIA;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.1310375752168;45.4977271262515;(45.4977271262515, 9.1310375752168)
54;67;067 - CERTOSA 3;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.13126505774201;45.4991068508743;(45.4991068508743, 9.13126505774201)
55;68;068 - CERTOSA 4;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.13083485475152;45.499430380167;(45.499430380167, 9.13083485475152)
56;69;069 - MONTEFELTRO;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.13083554093333;45.5024347109636;(45.5024347109636, 9.13083554093333)
57;70;070 - BARZAGHI;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.1140340948488;45.5107189136196;(45.5107189136196, 9.1140340948488)
58;71;071 - JONA;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.10690309650961;45.5111009825872;(45.5111009825872, 9.10690309650961)
59;72;072 - DAIMLER 1;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.09871121893461;45.5123386813685;(45.5123386813685, 9.09871121893461)
60;73;073 - DAIMLER 2;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.09943082092919;45.510311786495;(45.510311786495, 9.09943082092919)
61;74;074 - GALLARATE 1;n.10 del 28/01/2019 e n.18 del 8/02/2019;ATTIVI E SANZIONANTI;9.10154367956999;45.5058425274519;(45.5058425274519, 9.10154367956999)
62;75;075 - APPENNINI 2;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.09801048860777;45.5058349682441;(45.5058349682441, 9.09801048860777)
